tconst,primaryTitle,titleLength,numVotes,logVotes,averageRating
tt0291935,In the Bosom of the Enemy,6,23,1.3617278360175928,5.6
tt0292243,Solitude,1,92,1.9637878273455553,7.2
tt0292459,The Boys of Sunset Ridge,5,160,2.2041199826559246,6.0
tt0292496,Down with the Joneses,4,19,1.2787536009528289,7.0
tt0292513,Fixing Frank,2,455,2.6580113966571126,5.7
tt0292610,No Good Deed,3,6946,3.8417347789747436,5.5
tt0292718,Total Kheops,2,81,1.9084850188786497,5.6
tt0292963,Before the Devil Knows You're Dead,6,96318,4.9837074560775605,7.3
tt0293020,Until Death,2,47,1.6720978579357175,3.8
tt0293083,The Dervish,2,284,2.4533183400470375,6.2
tt0293146,Face,1,252,2.401400540781544,6.3
tt0293154,Figure in the Forest,4,442,2.645422269349092,6.2
tt0293357,Local Boys,2,867,2.9380190974762104,6.6
tt0293416,Metropolis,1,20110,4.303412070596742,7.2
tt0293484,A Paixão de Jacobina,4,144,2.1583624920952498,4.0
tt0293495,My Father,2,203,2.307496037913213,6.5
tt0293509,The Piano Player,3,803,2.904715545278681,4.5
tt0293664,Treed Murray,2,1482,3.170848203643309,7.3
tt0293923,The Second Coming,3,90,1.954242509439325,3.3
tt0294252,2009: Lost Memories,3,3229,3.5090680450171616,6.1
tt0294380,Blind Spot,2,170,2.230448921378274,6.0
tt0294589,Fukigen na kajitsu,3,18,1.255272505103306,4.6
tt0294662,Thorns,1,4585,3.66133934000604,6.6
tt0294806,The Keeper: The Legend of Omar Khayyam,7,664,2.8221680793680175,6.4
tt0294881,Role of a Lifetime,4,132,2.12057393120585,5.4
tt0294939,The Bomber,2,1907,3.280350693046006,4.8
tt0294982,Twice Today,2,8,0.9030899869919435,7.2
tt0295004,La vie promise,3,707,2.8494194137968996,5.9
tt0295035,Wings of Hope,3,26,1.414973347970818,6.5
tt0295165,My Mother,2,65,1.8129133566428555,7.1
tt0295171,"Anita, the Insect Hunter",4,26,1.414973347970818,7.3
tt0295179,L'autre monde,2,57,1.7558748556724915,5.5
tt0295197,A House with a View of the Sea,8,151,2.1789769472931693,7.0
tt0295236,End of the Harvest,4,226,2.3541084391474008,5.4
tt0295257,Turnaround,1,143,2.155336037465062,5.0
tt0295357,Into the Flames,3,22,1.3424226808222062,5.2
tt0295565,A Sea Apart,3,39,1.591064607026499,6.4
tt0295581,Savages,1,150,2.1760912590556813,6.5
tt0295858,Aparição,1,34,1.5314789170422551,6.2
tt0295860,Araby,1,11,1.0413926851582251,8.2
tt0296008,Inch'Allah dimanche,2,518,2.714329759745233,5.8
tt0296067,The Mad Songs of Fernanda Hussein,6,79,1.8976270912904414,6.8
tt0296210,Deep Breath,2,391,2.5921767573958667,6.5
tt0296492,Crocodile,1,1566,3.1947917577219247,6.6
tt0296554,Cathedral,1,22,1.3424226808222062,6.3
tt0296591,Seventeen Times Cécile Cassard,4,481,2.682145076373832,5.8
tt0296604,Down the Road,3,6,0.7781512503836436,7.7
tt0296658,Take Care of My Cat,5,2223,3.3469394626989906,7.2
tt0296705,Kayda Kanoon,2,491,2.6910814921229687,5.1
tt0296745,Master of the Game,4,80,1.9030899869919435,7.3
tt0296766,Inheritance,1,256,2.4082399653118496,4.5
tt0296889,Tenfold,1,9,0.9542425094393249,5.8
tt0296898,Titus Andronicus,2,58,1.7634279935629373,7.6
tt0297221,Just a Dream,3,314,2.496929648073215,6.1
tt0297384,Separate Ways,2,19,1.2787536009528289,3.4
tt0297389,Poster Boy,2,1310,3.1172712956557644,6.1
tt0297400,Snowblind,1,77,1.8864907251724818,6.7
tt0297403,South West 9,3,380,2.57978359661681,6.0
tt0297447,"11 Days, 11 Nights 2",5,150,2.1760912590556813,3.3
tt0297721,All About Lily Chou-Chou,4,7888,3.8969669019331548,7.6
tt0297722,Everyone Loves Alice,3,933,2.9698816437465,5.5
tt0297737,Apart from Hugh,3,83,1.919078092376074,5.3
tt0297769,The Bounty Huntress,3,67,1.8260748027008264,3.6
tt0297821,We Can Be Heroes!,4,818,2.912753303671323,5.2
tt0297829,Cheongugeui gyedan,2,27,1.4313637641589874,7.8
tt0297853,The Devil's Tattoo,3,584,2.7664128471123997,4.7
tt0297856,Days of Nietzsche in Turin,5,276,2.4409090820652177,6.3
tt0297928,The Treatment,2,287,2.4578818967339924,6.7
tt0298050,Manito,1,540,2.7323937598229686,6.7
tt0298082,"Not for, or Against (Quite the Contrary)",7,1781,3.2506639194632436,6.4
tt0298120,Purgatory House,2,439,2.6424645202421213,5.7
tt0298127,Resolution,1,33,1.5185139398778875,3.9
tt0298149,Sin Amparo,2,14,1.146128035678238,4.7
tt0298203,8 Mile,2,248381,5.3951183712519155,7.1
tt0298228,Whale Rider,2,39288,4.594259921123547,7.5
tt0298408,Laurel Canyon,2,15905,4.201533673443382,6.4
tt0298516,Reckoning,1,44,1.6434526764861874,4.9
tt0298563,String Theory,2,23,1.3617278360175928,7.7
tt0298694,Saint Monica,2,119,2.0755469613925306,6.1
tt0298744,Auto Focus,2,13185,4.120080134129453,6.6
tt0298845,In America,2,40332,4.605649758517102,7.7
tt0298856,Evelyn,1,6269,3.797198269838959,7.0
tt0298865,Fear of the Dark,4,69,1.8388490907372552,4.6
tt0299075,Nothing Like Dreaming,3,25,1.3979400086720377,7.6
tt0299135,The Civilization of Maxwell Bright,5,493,2.69284691927723,6.4
tt0299160,The Stonecutter,2,36,1.5563025007672873,5.8
tt0299206,I'm the Father,3,169,2.2278867046136734,6.6
tt0299628,The Cage,2,10,1.0,4.7
tt0299841,The Tornado,2,19,1.2787536009528289,6.4
tt0299863,Fabled,1,207,2.315970345456918,5.2
tt0299876,Loco Fever,2,369,2.56702636615906,6.6
tt0300140,Lilya 4-Ever,2,42482,4.628204954601601,7.8
tt0300196,Mid-Century,1,34,1.5314789170422551,8.1
tt0300214,Morvern Callar,2,9212,3.9643539292921934,6.8
tt0300270,The Holy Girl,3,3627,3.5595475555804343,6.8
tt0300528,Sister Smile,2,77,1.8864907251724818,4.9
tt0300630,Waiting for the Giants,4,27,1.4313637641589874,5.1
tt0300996,The Biggest Fan,3,422,2.625312450961674,4.8
tt0301014,Black Hole,2,74,1.8692317197309762,4.6
tt0301050,Bolivia,1,1086,3.035829825252828,7.3
tt0301062,The Boyhood of John Muir,5,18,1.255272505103306,7.3
tt0301199,Dirty Pretty Things,3,40549,4.607980148316915,7.3
tt0301359,The Gospel According to Matthew,5,836,2.9222062774390163,7.7
tt0301414,Man on the Train,4,6912,3.839603729470837,7.1
tt0301479,I'll Wave Back,3,128,2.1072099696478683,6.2
tt0301520,Queen of the Night,4,202,2.305351369446624,6.5
tt0301677,Nutcracker,1,65,1.8129133566428555,4.6
tt0301744,The Principles of Lust,4,1131,3.053462604925455,5.0
tt0301823,The Secrets of My Heart,5,13,1.1139433523068367,7.4
tt0301893,State Property,2,1892,3.276921132065774,4.5
tt0301895,Steaming Milk,2,17,1.2304489213782739,7.6
tt0301924,Ten Tiny Love Stories,4,472,2.673941998634088,6.3
tt0301976,The United States of Leland,5,22651,4.355087380074904,7.1
tt0301978,Ten,1,6804,3.8327643049405316,7.4
tt0302018,Wash Dry and Spin Out,5,21,1.3222192947339193,5.3
tt0302302,Behind the Badge,3,8,0.9030899869919435,7.2
tt0302472,Design,1,121,2.0827853703164503,6.2
tt0302666,Invisible Temptation,2,67,1.8260748027008264,6.3
tt0302674,Gerry,1,17826,4.251053902187308,6.1
tt0302884,Offspring,1,34,1.5314789170422551,4.7
tt0302889,On_Line,1,523,2.718501688867274,5.3
tt0302948,Prometheus Bound,2,23,1.3617278360175928,5.3
tt0302962,Rappin-n-Rhyming,1,15,1.1760912590556813,7.8
tt0303017,Scorcher,1,1339,3.126780577012009,3.6
tt0303241,A Worn Path,3,29,1.462397997898956,6.6
tt0303274,The Romanovs: An Imperial Family,5,273,2.436162647040756,7.1
tt0303313,The Business of Fancydancing,4,495,2.694605198933569,6.5
tt0303397,Soft for Digging,3,518,2.714329759745233,5.6
tt0303408,The Trespasser,2,1628,3.2116544005531824,7.1
tt0303648,Anacardium,1,134,2.1271047983648077,6.9
tt0303720,West Side Avenue,3,127,2.103803720955957,7.6
tt0303758,Betrayal,1,859,2.9339931638312424,4.3
tt0303816,Cabin Fever,2,73815,4.868144624089762,5.7
tt0303829,Carried Away,2,27,1.4313637641589874,7.3
tt0303830,Casa de los babys,4,2022,3.3057811512549824,6.3
tt0303844,The Chosen Few,3,5,0.6989700043360189,4.8
tt0304328,Levity,1,6202,3.7925317619013077,6.4
tt0304391,The Code,2,996,2.998259338423699,5.7
tt0304415,Mona Lisa Smile,3,77177,4.88748789280537,6.5
tt0304628,Resin,1,24,1.380211241711606,8.1
tt0304692,Sex with Strangers,3,352,2.546542663478131,4.4
tt0304753,Still Looking for Morphine,4,207,2.315970345456918,6.6
tt0304804,Teesh and Trude,3,50,1.6989700043360187,6.7
tt0305211,Amour Infinity,2,47,1.6720978579357175,7.3
tt0305240,Agitator,1,996,2.998259338423699,6.8
tt0305242,The Architects,2,254,2.404833716619938,7.0
tt0305563,Fade to Black,3,37,1.568201724066995,5.1
tt0305743,Land of the Free?,4,7,0.8450980400142568,7.0
tt0305747,The Last Summer,3,54,1.7323937598229686,6.4
tt0305753,Leave No Trace,3,27,1.4313637641589874,4.5
tt0305793,Makebelieve,1,18,1.255272505103306,5.2
tt0305973,Sonny,1,3987,3.6006462356623943,5.6
tt0306011,Resistance,1,592,2.77232170672292,5.3
tt0306041,Sammohanam,1,8,0.9030899869919435,5.9
tt0306097,Stratosphere Girl,2,1338,3.1264561134318045,6.4
tt0306135,The Theory of the Leisure Class,6,62,1.792391689498254,5.4
tt0306434,Eyes,1,12304,4.090046322457356,7.4
tt0306496,Autopsy: A Love Story,4,199,2.298853076409707,3.3
tt0306597,Brother to Brother,3,1061,3.025715383901341,7.1
tt0306660,A Clown in Babylon,4,26,1.414973347970818,5.1
tt0306685,Cradle 2 the Grave,4,41130,4.614158709509175,5.8
tt0306818,The First Christmas,3,32,1.505149978319906,7.3
tt0306947,Along the Way,3,277,2.4424797690644486,6.0
tt0307029,Forbidden Imperial Tales,3,7,0.8450980400142568,6.3
tt0307300,Outpatient,1,57,1.7558748556724915,6.1
tt0307351,Prey for Rock & Roll,5,1901,3.278982116865443,6.2
tt0307466,Sin,1,1765,3.2467447097238415,4.6
tt0307618,Until Morning,2,16,1.2041199826559248,8.8
tt0307639,Virginia's Run,2,720,2.8573324964312685,6.3
tt0307873,Raaz,1,2923,3.4658288153574364,6.5
tt0307901,25th Hour,2,169204,5.2284106255906755,7.6
tt0307913,Our Father,2,530,2.724275869600789,6.6
tt0308006,The Barrio Murders,3,26,1.414973347970818,7.2
tt0308055,Bobby,1,40961,4.612370550730971,7.0
tt0308109,Cherry Bomb,2,22,1.3424226808222062,7.1
tt0308153,Dead Leaves,2,94,1.9731278535996986,6.7
tt0308186,Dreaming in Black and White,5,12,1.0791812460476249,8.2
tt0308193,Spirit,1,15,1.1760912590556813,4.7
tt0308332,Great Lakes,2,20,1.3010299956639813,8.1
tt0308363,Waiting for Happiness,3,935,2.9708116108725178,6.7
tt0308379,Dark Water,2,29968,4.476657760031162,6.7
tt0308411,Interview with the Assassin,4,1750,3.2430380486862944,6.5
tt0308464,King of the Ants,4,22,1.3424226808222062,4.1
tt0308493,Life Pornography,2,48,1.6812412373755872,6.7
tt0308496,Leo,1,941,2.973589623427257,6.5
tt0308499,Lessons for an Assassin,4,86,1.9344984512435677,3.8
tt0308595,Monsieur N.,2,822,2.9148718175400505,6.7
tt0308644,Finding Neverland,2,198078,5.2968362422766715,7.6
tt0308671,Tycoon: A New Russian,4,1893,3.277150613963797,6.8
tt0308727,Pins and Needles,3,15,1.1760912590556813,7.3
tt0308861,The Secretary,2,10,1.0,6.5
tt0308911,Smack,1,5,0.6989700043360189,8.4
tt0308937,Star of Jaipur,3,59,1.7708520116421442,6.8
tt0308940,Storno,1,29,1.462397997898956,7.1
tt0309030,The Death of the Horse,5,48,1.6812412373755872,8.8
tt0309059,Wannabes,1,316,2.499687082618404,5.8
tt0309103,The Heart of the Mother,5,28,1.4471580313422192,8.7
tt0309377,Blood Work,2,41916,4.622379831685271,6.4
tt0309395,The Brooklyn Boys,3,30,1.4771212547196624,5.4
tt0309504,Defining Maggie,2,23,1.3617278360175928,5.7
tt0309521,The Dogwalker,2,142,2.1522883443830563,6.9
tt0309531,Downtown: A Street Tale,4,98,1.9912260756924949,5.8
tt0309622,The Gatekeeper,2,209,2.3201462861110542,5.0
tt0309734,Jeunesse dorée,2,49,1.6901960800285136,6.3
tt0309754,Heat Wave,2,193,2.285557309007774,6.5
tt0309820,Luther,1,14694,4.167140035508358,6.6
tt0309821,El lápiz del carpintero,4,401,2.603144372620182,6.2
tt0309918,No Tomorrow,2,27,1.4313637641589874,5.4
tt0310022,Private Property,2,92,1.9637878273455553,4.6
tt0310049,Rebel Yell,2,24,1.380211241711606,5.3
tt0310243,Tracks,1,263,2.419955748489758,5.0
tt0310298,Vampire Clan,2,827,2.9175055095525466,4.2
tt0310357,Willard,1,17482,4.242591115900052,6.1
tt0310775,Sympathy for Mr. Vengeance,4,62239,4.794062606186472,7.6
tt0310793,Bowling for Columbine,3,139441,5.144390488652458,7.9
tt0310894,Chêne de vie,3,11,1.0413926851582251,9.1
tt0310906,The Commission,2,115,2.060697840353612,5.8
tt0310953,Urban Playground,2,17,1.2304489213782739,8.4
tt0310979,Darkness at High Noon: The Carl Foreman Documents,8,45,1.6532125137753437,6.8
tt0311113,Master and Commander: The Far Side of the World,9,200966,5.303122588458338,7.4
tt0311284,Hitters,1,150,2.1760912590556813,4.6
tt0311473,Mainly Etc.,2,26,1.414973347970818,8.7
tt0311497,Matchbox Circus Train,3,8,0.9030899869919435,6.9
tt0311614,Out of Step,3,100,2.0,4.9
tt0311653,Ilaria Alpi - Il più crudele dei giorni,8,214,2.330413773349191,6.5
tt0311764,Sasori: Joshuu 701-gô,3,47,1.6720978579357175,6.0
tt0311765,Sasori: Korosu tenshi,3,28,1.4471580313422192,4.8
tt0311833,The Man in the Street,5,49,1.6901960800285136,6.9
tt0311862,Statistics,1,102,2.0086001717619175,5.9
tt0311911,Thus Spake Zarathustra,3,44,1.6434526764861874,6.9
tt0312277,Pure,1,12,1.0791812460476249,8.2
tt0312280,Take Away,2,12,1.0791812460476249,8.0
tt0312286,Written by Franklin Mann,4,10,1.0,7.1
tt0312315,7 Year Zig Zag,4,13,1.1139433523068367,7.5
tt0312374,Here Was the Anthem,4,41,1.6127838567197355,7.4
tt0312408,Back Against the Wall,4,65,1.8129133566428555,5.8
tt0312419,Ball of Wax,3,51,1.7075701760979363,5.1
tt0312549,Veronica Guerin,2,19096,4.280942405998698,6.9
tt0312612,Wolves in the Snow,4,175,2.2430380486862944,6.2
tt0312617,Detonator,1,365,2.5622928644564746,4.2
tt0312729,Glissando,1,7,0.8450980400142568,6.9
tt0312773,The Man of the Year,5,2755,3.4401216031878037,7.2
tt0312843,Suicide Club,2,18588,4.2692326638068305,6.6
tt0312859,A Peck on the Cheek,5,7386,3.86840930331496,8.4
tt0312886,July Rhapsody,2,809,2.9079485216122722,7.2
tt0312981,Mr. Barrington,2,96,1.9822712330395684,6.9
tt0313088,Jackson,1,43,1.6334684555795864,7.3
tt0313250,Baltic Storm,2,1023,3.00987563371216,4.0
tt0313332,Burning Desires,2,31,1.4913616938342726,5.2
tt0313443,Out of Time,3,56699,4.75357539931069,6.5
tt0313542,Runaway Jury,2,90788,4.958028448981573,7.1
tt0313608,Deserter,1,1103,3.0425755124401905,5.4
tt0313752,Sea of Silence,3,254,2.404833716619938,6.6
tt0314213,L'inverno,1,52,1.7160033436347992,6.0
tt0314353,Tears of the Sun,4,112309,5.050414560301716,6.6
tt0314474,Otilia Rauda,2,177,2.247973266361807,6.6
tt0314579,Rising Shores,2,30,1.4771212547196624,8.8
tt0314630,The Secret Lives of Dentists,5,3310,3.519827993775719,6.3
tt0314923,Yesu,1,16,1.2041199826559248,5.0
tt0314944,Zero Woman Returns,3,63,1.7993405494535817,5.4
tt0314966,In the Shoes of the Dragon,6,45,1.6532125137753437,6.5
tt0315110,Twentynine Palms,2,4337,3.637189422148762,5.3
tt0315205,Area K,2,12,1.0791812460476249,7.6
tt0315249,The Bathers,2,176,2.24551266781415,3.5
tt0315264,7 Days in Tehran,4,12,1.0791812460476249,7.0
tt0315273,Benji: Off the Leash!,4,577,2.7611758131557314,5.0
tt0315297,Twisted,1,20382,4.309246797253672,5.3
tt0315354,Callback,1,18,1.255272505103306,9.2
tt0315355,The Calling,2,8,0.9030899869919435,8.0
tt0315431,Constellation,1,535,2.7283537820212285,4.0
tt0315459,Dallas 362,2,1110,3.0453229787866576,6.2
tt0315582,Farewell to My Country,4,10,1.0,7.1
tt0315600,Flowers,1,63,1.7993405494535817,6.2
tt0315733,21 Grams,2,223590,5.349452375949913,7.6
tt0315764,Anarchy in Japan-Suke,3,79,1.8976270912904414,5.9
tt0315775,Anne B. Real,3,3601,3.556423121371285,2.3
tt0315845,Surrender,1,156,2.1931245983544616,3.4
tt0315847,Wandering Stars,2,22,1.3424226808222062,6.5
tt0315957,In Nowhere Land,3,426,2.629409599102719,6.6
tt0315983,House of Sand and Fog,5,64989,4.812839854434017,7.5
tt0316194,Love Is as Strong as Death,6,8,0.9030899869919435,3.0
tt0316234,Slave,1,37,1.568201724066995,6.5
tt0316353,One Perfect Day,3,756,2.8785217955012063,6.1
tt0316465,Radio,1,38025,4.580069222725036,6.9
tt0316562,A Beautiful Secret,3,189,2.2764618041732443,6.7
tt0316701,Stuck,1,57,1.7558748556724915,7.3
tt0316824,In Enemy Hands,3,3891,3.5900612308037427,6.0
tt0316895,The Whisper,2,32,1.505149978319906,7.3
tt0316904,Written in Blood,3,277,2.4424797690644486,5.2
tt0317042,One Point O,3,5518,3.7417816961431667,6.1
tt0317079,And Then Came Summer,4,431,2.6344772701607315,4.7
tt0317111,Atlantic City Serenade,3,10,1.0,7.5
tt0317124,The Bay of Love and Sorrows,6,183,2.2624510897304293,5.7
tt0317135,Behind the Nine,3,32,1.505149978319906,5.7
tt0317137,To Stay Alive,3,123,2.089905111439398,6.5
tt0317234,Painted Fire,2,2561,3.40840957846843,7.2
tt0317248,City of God,3,695521,5.84231024726327,8.6
tt0317403,Echoes,1,12,1.0791812460476249,6.2
tt0317469,Falcons,1,361,2.5575072019056577,6.1
tt0317743,The Confession: Tales About Darkness II,6,2887,3.4604467838807205,7.1
tt0317965,My Mother's Smile,3,1729,3.2377949932739227,7.0
tt0318010,Rachel's Attic,2,129,2.110589710299249,3.7
tt0318077,The Small Hours,3,13,1.1139433523068367,7.8
tt0318181,Water's Edge,2,653,2.814913181275074,5.1
tt0318281,Air Marshal,2,499,2.6981005456233897,2.6
tt0318292,Amar te duele,3,2758,3.440594261839831,6.5
tt0318411,The Magdalene Sisters,3,25843,4.412342927582326,7.7
tt0318462,The Motorcycle Diaries,3,96303,4.983639816336913,7.8
tt0318850,The Young Black Stallion,4,1045,3.019116290447073,5.6
tt0318974,The Alamo,2,19545,4.291035674768266,6.0
tt0319111,Out of Sync,3,14,1.146128035678238,6.8
tt0319115,Brothel,1,223,2.3483048630481607,4.1
tt0319397,Fairytales and Pornography,3,47,1.6720978579357175,6.3
tt0319470,The Guys,2,1256,3.0989896394011773,6.3
tt0319512,The Honorable,2,83,1.919078092376074,7.0
tt0319531,I'll Sleep When I'm Dead,5,8299,3.91902576458736,5.8
tt0320101,The Ketchup King,3,10,1.0,5.6
tt0320241,Particles of Truth,3,562,2.749736315569061,6.8
tt0320244,Party Monster,2,15004,4.176207055478685,6.3
tt0320376,Rogue,1,5,0.6989700043360189,5.8
tt0320558,El séptimo arcángel,3,90,1.954242509439325,6.4
tt0320661,Kingdom of Heaven,3,265883,5.424690570343172,7.2
tt0320668,Two Days,2,901,2.954724790979063,6.3
tt0320671,The Dark Night,3,103,2.012837224705172,6.5
tt0321177,Altyn Kyrghol,2,46,1.662757831681574,6.9
tt0321321,Attitude,1,14,1.146128035678238,7.6
tt0321463,Bloodbrothers,1,358,2.5538830266438746,2.7
tt0321858,30 Days,2,155,2.1903316981702914,4.5
tt0321959,Death Game,2,67,1.8260748027008264,4.2
tt0321997,Detention,1,2176,3.3376588910261424,4.2
tt0322082,The Red Knight,3,291,2.4638929889859074,4.5
tt0322169,Under the Gun,3,28,1.4471580313422192,5.9
tt0322286,Five Lines,2,15,1.1760912590556813,6.9
tt0322298,The Bottom of the Sea,5,1175,3.070037866607755,6.7
tt0322331,Free Country the Movie,4,29,1.462397997898956,3.3
tt0322365,Gangster Party,2,35,1.5440680443502757,4.5
tt0322650,Mama Africa,2,47,1.6720978579357175,6.7
tt0322664,A Shattered Dream,3,7,0.8450980400142568,4.3
tt0322700,I Love Your Work,4,1781,3.2506639194632436,5.3
tt0322824,Japón,1,3324,3.5216610151120733,6.9
tt0323050,Levelland,1,140,2.146128035678238,5.4
tt0323248,A Midsummer Night's Rave,4,474,2.6757783416740852,5.1
tt0323261,Minimal Knowledge,2,101,2.0043213737826426,4.5
tt0323427,The Night of the Executioner,5,58,1.7634279935629373,5.4
tt0323576,Illusion Infinity,2,72,1.8573324964312685,5.3
tt0323808,The Wicker Tree,3,2488,3.3958503760187813,3.8
tt0323911,Searching for Haizmann,3,93,1.968482948553935,4.5
tt0323944,Shattered Glass,2,33207,4.521229642165783,7.1
tt0324014,Soldiers of Innocence,3,17,1.2304489213782739,7.4
tt0324080,Stone Reader,2,537,2.7299742856995555,7.7
tt0324133,Swimming Pool,2,42418,4.627550187767521,6.7
tt0324197,Time of the Wolf,4,9818,3.9920230277638504,6.6
tt0324208,Tequila Express,2,33,1.5185139398778875,3.8
tt0325011,The Goodbye Kiss,3,1241,3.09377178149873,7.0
tt0325037,Ang babae sa bintana,4,23,1.3617278360175928,7.1
tt0325043,New Moon,2,49,1.6901960800285136,6.9
tt0325233,The Seventies,2,221,2.3443922736851106,7.2
tt0325591,Hunting of Man,3,585,2.7671558660821804,2.1
tt0325655,The Eye,2,27877,4.4452460350806176,6.7
tt0325661,The Journey,2,81,1.9084850188786497,7.1
tt0325710,The Last Samurai,3,397998,5.599880889683873,7.7
tt0325796,The Marriage Undone,3,17,1.2304489213782739,6.9
tt0325950,El padrino,2,690,2.838849090737255,4.9
tt0325988,Red Zone,2,155,2.1903316981702914,4.6
tt0325992,The Politics of Fur,4,77,1.8864907251724818,5.0
tt0326009,The Price of the American Dream,6,57,1.7558748556724915,6.4
